REF_DATE,GEO,VECTOR,COORDINATE,VALUE
Feb-14,"Trois-Rivières, Quebec",v111955481,14.1,
Mar-14,"Trois-Rivières, Quebec",v111955481,14.1,
Apr-14,"Trois-Rivières, Quebec",v111955481,14.1,
May-14,"Trois-Rivières, Quebec",v111955481,14.1,
Jun-14,"Trois-Rivières, Quebec",v111955481,14.1,
Jul-14,"Trois-Rivières, Quebec",v111955481,14.1,
Aug-14,"Trois-Rivières, Quebec",v111955481,14.1,
Sep-14,"Trois-Rivières, Quebec",v111955481,14.1,
Oct-14,"Trois-Rivières, Quebec",v111955481,14.1,
Nov-14,"Trois-Rivières, Quebec",v111955481,14.1,
Dec-14,"Trois-Rivières, Quebec",v111955481,14.1,
Jan-15,"Trois-Rivières, Quebec",v111955481,14.1,
Feb-15,"Trois-Rivières, Quebec",v111955481,14.1,
Mar-15,"Trois-Rivières, Quebec",v111955481,14.1,
Apr-15,"Trois-Rivières, Quebec",v111955481,14.1,
May-15,"Trois-Rivières, Quebec",v111955481,14.1,
Jun-15,"Trois-Rivières, Quebec",v111955481,14.1,
Jul-15,"Trois-Rivières, Quebec",v111955481,14.1,
Aug-15,"Trois-Rivières, Quebec",v111955481,14.1,
Sep-15,"Trois-Rivières, Quebec",v111955481,14.1,
Oct-15,"Trois-Rivières, Quebec",v111955481,14.1,
Nov-15,"Trois-Rivières, Quebec",v111955481,14.1,
Dec-15,"Trois-Rivières, Quebec",v111955481,14.1,
Jan-16,"Trois-Rivières, Quebec",v111955481,14.1,
Feb-16,"Trois-Rivières, Quebec",v111955481,14.1,
Mar-16,"Trois-Rivières, Quebec",v111955481,14.1,
Apr-16,"Trois-Rivières, Quebec",v111955481,14.1,
May-16,"Trois-Rivières, Quebec",v111955481,14.1,
Jun-16,"Trois-Rivières, Quebec",v111955481,14.1,
Jul-16,"Trois-Rivières, Quebec",v111955481,14.1,
Aug-16,"Trois-Rivières, Quebec",v111955481,14.1,
Sep-16,"Trois-Rivières, Quebec",v111955481,14.1,
Oct-16,"Trois-Rivières, Quebec",v111955481,14.1,
Nov-16,"Trois-Rivières, Quebec",v111955481,14.1,
Dec-16,"Trois-Rivières, Quebec",v111955481,14.1,100
Jan-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Feb-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Mar-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Apr-17,"Trois-Rivières, Quebec",v111955481,14.1,100
May-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Jun-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Jul-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Aug-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Sep-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Oct-17,"Trois-Rivières, Quebec",v111955481,14.1,100
Nov-17,"Trois-Rivières, Quebec",v111955481,14.1,100.3
Dec-17,"Trois-Rivières, Quebec",v111955481,14.1,100.3
Jan-18,"Trois-Rivières, Quebec",v111955481,14.1,100.6
Feb-18,"Trois-Rivières, Quebec",v111955481,14.1,100.6
Mar-18,"Trois-Rivières, Quebec",v111955481,14.1,100.6
Apr-18,"Trois-Rivières, Quebec",v111955481,14.1,100.6
May-18,"Trois-Rivières, Quebec",v111955481,14.1,100.6
Jun-18,"Trois-Rivières, Quebec",v111955481,14.1,100.6
Jul-18,"Trois-Rivières, Quebec",v111955481,14.1,100.6
Aug-18,"Trois-Rivières, Quebec",v111955481,14.1,100.6
Sep-18,"Trois-Rivières, Quebec",v111955481,14.1,100.8
Oct-18,"Trois-Rivières, Quebec",v111955481,14.1,101.1
Nov-18,"Trois-Rivières, Quebec",v111955481,14.1,101.1
Jan-08,"Montréal, Quebec",v111955484,15.1,86
Feb-08,"Montréal, Quebec",v111955484,15.1,86.9
Mar-08,"Montréal, Quebec",v111955484,15.1,86.9
Apr-08,"Montréal, Quebec",v111955484,15.1,86.8
May-08,"Montréal, Quebec",v111955484,15.1,88.3
Jun-08,"Montréal, Quebec",v111955484,15.1,88.4
Jul-08,"Montréal, Quebec",v111955484,15.1,88.5
Aug-08,"Montréal, Quebec",v111955484,15.1,89
Sep-08,"Montréal, Quebec",v111955484,15.1,88.9
Oct-08,"Montréal, Quebec",v111955484,15.1,89
Nov-08,"Montréal, Quebec",v111955484,15.1,89.2
Dec-08,"Montréal, Quebec",v111955484,15.1,89.2
Jan-09,"Montréal, Quebec",v111955484,15.1,89.3
Feb-09,"Montréal, Quebec",v111955484,15.1,89.6
Mar-09,"Montréal, Quebec",v111955484,15.1,89.9
Apr-09,"Montréal, Quebec",v111955484,15.1,89.9
May-09,"Montréal, Quebec",v111955484,15.1,90
Jun-09,"Montréal, Quebec",v111955484,15.1,90.1
Jul-09,"Montréal, Quebec",v111955484,15.1,90.1
Aug-09,"Montréal, Quebec",v111955484,15.1,90.1
Sep-09,"Montréal, Quebec",v111955484,15.1,90.3
Oct-09,"Montréal, Quebec",v111955484,15.1,90.6
Nov-09,"Montréal, Quebec",v111955484,15.1,90.9
Dec-09,"Montréal, Quebec",v111955484,15.1,91.1
Jan-10,"Montréal, Quebec",v111955484,15.1,91.1
Feb-10,"Montréal, Quebec",v111955484,15.1,91.4
Mar-10,"Montréal, Quebec",v111955484,15.1,92.3
Apr-10,"Montréal, Quebec",v111955484,15.1,92.3
May-10,"Montréal, Quebec",v111955484,15.1,92.5
Jun-10,"Montréal, Quebec",v111955484,15.1,92.7
Jul-10,"Montréal, Quebec",v111955484,15.1,92.7
Aug-10,"Montréal, Quebec",v111955484,15.1,92.8
Sep-10,"Montréal, Quebec",v111955484,15.1,94.3
Oct-10,"Montréal, Quebec",v111955484,15.1,94.5
Nov-10,"Montréal, Quebec",v111955484,15.1,94.6
Dec-10,"Montréal, Quebec",v111955484,15.1,94.3
Jan-11,"Montréal, Quebec",v111955484,15.1,94.7
Feb-11,"Montréal, Quebec",v111955484,15.1,95
Mar-11,"Montréal, Quebec",v111955484,15.1,95.1
Apr-11,"Montréal, Quebec",v111955484,15.1,95.4
May-11,"Montréal, Quebec",v111955484,15.1,95.9
Jun-11,"Montréal, Quebec",v111955484,15.1,95.8
Jul-11,"Montréal, Quebec",v111955484,15.1,95.7
Aug-11,"Montréal, Quebec",v111955484,15.1,95.9
Sep-11,"Montréal, Quebec",v111955484,15.1,95.9
Oct-11,"Montréal, Quebec",v111955484,15.1,95.9
Nov-11,"Montréal, Quebec",v111955484,15.1,96.3
Dec-11,"Montréal, Quebec",v111955484,15.1,96.5
Jan-12,"Montréal, Quebec",v111955484,15.1,96.5
Feb-12,"Montréal, Quebec",v111955484,15.1,96.6
Mar-12,"Montréal, Quebec",v111955484,15.1,96.7
Apr-12,"Montréal, Quebec",v111955484,15.1,96.7
May-12,"Montréal, Quebec",v111955484,15.1,96.8
Jun-12,"Montréal, Quebec",v111955484,15.1,96.9
Jul-12,"Montréal, Quebec",v111955484,15.1,97
Aug-12,"Montréal, Quebec",v111955484,15.1,97
Sep-12,"Montréal, Quebec",v111955484,15.1,97
Oct-12,"Montréal, Quebec",v111955484,15.1,97.4
Nov-12,"Montréal, Quebec",v111955484,15.1,97.6
Dec-12,"Montréal, Quebec",v111955484,15.1,97.6
Jan-13,"Montréal, Quebec",v111955484,15.1,97.6
Feb-13,"Montréal, Quebec",v111955484,15.1,97.7
Mar-13,"Montréal, Quebec",v111955484,15.1,97.7
Apr-13,"Montréal, Quebec",v111955484,15.1,97.6
May-13,"Montréal, Quebec",v111955484,15.1,97.9
Jun-13,"Montréal, Quebec",v111955484,15.1,98
Jul-13,"Montréal, Quebec",v111955484,15.1,97.9
Aug-13,"Montréal, Quebec",v111955484,15.1,98.1
Sep-13,"Montréal, Quebec",v111955484,15.1,98.1
Oct-13,"Montréal, Quebec",v111955484,15.1,98.1
Nov-13,"Montréal, Quebec",v111955484,15.1,98.2
Dec-13,"Montréal, Quebec",v111955484,15.1,98.2
Jan-14,"Montréal, Quebec",v111955484,15.1,98.3
Feb-14,"Montréal, Quebec",v111955484,15.1,98.3
Mar-14,"Montréal, Quebec",v111955484,15.1,98.3
Apr-14,"Montréal, Quebec",v111955484,15.1,98.4
May-14,"Montréal, Quebec",v111955484,15.1,98.5
Jun-14,"Montréal, Quebec",v111955484,15.1,98.3
Jul-14,"Montréal, Quebec",v111955484,15.1,98.4
Aug-14,"Montréal, Quebec",v111955484,15.1,98.4
Sep-14,"Montréal, Quebec",v111955484,15.1,98.2
Oct-14,"Montréal, Quebec",v111955484,15.1,98.2
Nov-14,"Montréal, Quebec",v111955484,15.1,98.2
Dec-14,"Montréal, Quebec",v111955484,15.1,98.1
Jan-15,"Montréal, Quebec",v111955484,15.1,98.2
Feb-15,"Montréal, Quebec",v111955484,15.1,98.5
Mar-15,"Montréal, Quebec",v111955484,15.1,98.5
Apr-15,"Montréal, Quebec",v111955484,15.1,98.4
May-15,"Montréal, Quebec",v111955484,15.1,98.3
Jun-15,"Montréal, Quebec",v111955484,15.1,98.3
Jul-15,"Montréal, Quebec",v111955484,15.1,98.5
Aug-15,"Montréal, Quebec",v111955484,15.1,98.6
Sep-15,"Montréal, Quebec",v111955484,15.1,98.8
Oct-15,"Montréal, Quebec",v111955484,15.1,98.8
Nov-15,"Montréal, Quebec",v111955484,15.1,99.3
Dec-15,"Montréal, Quebec",v111955484,15.1,99.2
Jan-16,"Montréal, Quebec",v111955484,15.1,99.2
Feb-16,"Montréal, Quebec",v111955484,15.1,99.4
Mar-16,"Montréal, Quebec",v111955484,15.1,99.4
Apr-16,"Montréal, Quebec",v111955484,15.1,99.5
May-16,"Montréal, Quebec",v111955484,15.1,99.5
Jun-16,"Montréal, Quebec",v111955484,15.1,99.5
Jul-16,"Montréal, Quebec",v111955484,15.1,99.5
Aug-16,"Montréal, Quebec",v111955484,15.1,99.5
Sep-16,"Montréal, Quebec",v111955484,15.1,100
Oct-16,"Montréal, Quebec",v111955484,15.1,100
Nov-16,"Montréal, Quebec",v111955484,15.1,99.9
Dec-16,"Montréal, Quebec",v111955484,15.1,100
Jan-17,"Montréal, Quebec",v111955484,15.1,100.2
Feb-17,"Montréal, Quebec",v111955484,15.1,100.4
Mar-17,"Montréal, Quebec",v111955484,15.1,100.4
Apr-17,"Montréal, Quebec",v111955484,15.1,100.5
May-17,"Montréal, Quebec",v111955484,15.1,100.6
Jun-17,"Montréal, Quebec",v111955484,15.1,100.6
Jul-17,"Montréal, Quebec",v111955484,15.1,100.9
Aug-17,"Montréal, Quebec",v111955484,15.1,100.9
Sep-17,"Montréal, Quebec",v111955484,15.1,101.1
Oct-17,"Montréal, Quebec",v111955484,15.1,101.3
Nov-17,"Montréal, Quebec",v111955484,15.1,101.3
Dec-17,"Montréal, Quebec",v111955484,15.1,101.3
Jan-18,"Montréal, Quebec",v111955484,15.1,101.8
Feb-18,"Montréal, Quebec",v111955484,15.1,102.4
Mar-18,"Montréal, Quebec",v111955484,15.1,102.4
Apr-18,"Montréal, Quebec",v111955484,15.1,102.4
May-18,"Montréal, Quebec",v111955484,15.1,102.5
Jun-18,"Montréal, Quebec",v111955484,15.1,103.5
Jul-18,"Montréal, Quebec",v111955484,15.1,103.6
Aug-18,"Montréal, Quebec",v111955484,15.1,104
Sep-18,"Montréal, Quebec",v111955484,15.1,104.1
Oct-18,"Montréal, Quebec",v111955484,15.1,104.3
Nov-18,"Montréal, Quebec",v111955484,15.1,104.7
Jan-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-08,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jan-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-09,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jan-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-10,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jan-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-11,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jan-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-12,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jan-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-13,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jan-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-14,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jan-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-15,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jan-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Feb-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Mar-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Apr-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
May-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jun-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Jul-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Aug-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Sep-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Oct-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Nov-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,
Dec-16,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,100
Jan-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,99.8
Feb-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,99.8
Mar-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,99.8
Apr-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,99.9
May-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,100.1
Jun-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,100.5
Jul-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,100.5
Aug-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,100.6
Sep-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101
Oct-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.1
Nov-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.2
Dec-17,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.3
Jan-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.3
Feb-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.3
Mar-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.3
Apr-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.6
May-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.6
Jun-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,101.8
Jul-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,102
Aug-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,102.1
Sep-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,102
Oct-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,102.3
Nov-18,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",v111955487,16.1,102.2
Jan-08,Ontario,v111955490,17.1,78
Feb-08,Ontario,v111955490,17.1,78.4
Mar-08,Ontario,v111955490,17.1,78.6
Apr-08,Ontario,v111955490,17.1,78.7
May-08,Ontario,v111955490,17.1,78.7
Jun-08,Ontario,v111955490,17.1,79
Jul-08,Ontario,v111955490,17.1,79
Aug-08,Ontario,v111955490,17.1,79.1
Sep-08,Ontario,v111955490,17.1,79.1
Oct-08,Ontario,v111955490,17.1,79.1
Nov-08,Ontario,v111955490,17.1,79
Dec-08,Ontario,v111955490,17.1,79.1
Jan-09,Ontario,v111955490,17.1,79.1
Feb-09,Ontario,v111955490,17.1,79.1
Mar-09,Ontario,v111955490,17.1,78.9
Apr-09,Ontario,v111955490,17.1,78.5
May-09,Ontario,v111955490,17.1,78.3
Jun-09,Ontario,v111955490,17.1,78.3
Jul-09,Ontario,v111955490,17.1,78.4
Aug-09,Ontario,v111955490,17.1,78.5
Sep-09,Ontario,v111955490,17.1,78.9
Oct-09,Ontario,v111955490,17.1,79.1
Nov-09,Ontario,v111955490,17.1,79.4
Dec-09,Ontario,v111955490,17.1,79.9
Jan-10,Ontario,v111955490,17.1,80.2
Feb-10,Ontario,v111955490,17.1,80
Mar-10,Ontario,v111955490,17.1,80.2
Apr-10,Ontario,v111955490,17.1,80.3
May-10,Ontario,v111955490,17.1,80.7
Jun-10,Ontario,v111955490,17.1,80.9
Jul-10,Ontario,v111955490,17.1,80.8
Aug-10,Ontario,v111955490,17.1,81
Sep-10,Ontario,v111955490,17.1,81
Oct-10,Ontario,v111955490,17.1,81.2
Nov-10,Ontario,v111955490,17.1,81.5
Dec-10,Ontario,v111955490,17.1,81.6
Jan-11,Ontario,v111955490,17.1,81.8
Feb-11,Ontario,v111955490,17.1,82.2
Mar-11,Ontario,v111955490,17.1,82.3
Apr-11,Ontario,v111955490,17.1,82.8
May-11,Ontario,v111955490,17.1,83.3
Jun-11,Ontario,v111955490,17.1,83.8
Jul-11,Ontario,v111955490,17.1,84
Aug-11,Ontario,v111955490,17.1,84.2
Sep-11,Ontario,v111955490,17.1,84.4
Oct-11,Ontario,v111955490,17.1,84.7
Nov-11,Ontario,v111955490,17.1,85.3
Dec-11,Ontario,v111955490,17.1,85.4
Jan-12,Ontario,v111955490,17.1,85.5
Feb-12,Ontario,v111955490,17.1,85.9
Mar-12,Ontario,v111955490,17.1,86.3
Apr-12,Ontario,v111955490,17.1,86.5
May-12,Ontario,v111955490,17.1,86.9
Jun-12,Ontario,v111955490,17.1,87.2
Jul-12,Ontario,v111955490,17.1,87.3
Aug-12,Ontario,v111955490,17.1,87.5
Sep-12,Ontario,v111955490,17.1,87.8
Oct-12,Ontario,v111955490,17.1,88
Nov-12,Ontario,v111955490,17.1,88.2
Dec-12,Ontario,v111955490,17.1,88.4
Jan-13,Ontario,v111955490,17.1,88.5
Feb-13,Ontario,v111955490,17.1,88.5
Mar-13,Ontario,v111955490,17.1,88.6
Apr-13,Ontario,v111955490,17.1,88.7
May-13,Ontario,v111955490,17.1,88.8
Jun-13,Ontario,v111955490,17.1,88.8
Jul-13,Ontario,v111955490,17.1,89
Aug-13,Ontario,v111955490,17.1,89.1
Sep-13,Ontario,v111955490,17.1,89.1
Oct-13,Ontario,v111955490,17.1,89.2
Nov-13,Ontario,v111955490,17.1,89.3
Dec-13,Ontario,v111955490,17.1,89.4
Jan-14,Ontario,v111955490,17.1,89.5
Feb-14,Ontario,v111955490,17.1,89.8
Mar-14,Ontario,v111955490,17.1,89.8
Apr-14,Ontario,v111955490,17.1,90.2
May-14,Ontario,v111955490,17.1,90.2
Jun-14,Ontario,v111955490,17.1,90.4
Jul-14,Ontario,v111955490,17.1,90.4
Aug-14,Ontario,v111955490,17.1,90.7
Sep-14,Ontario,v111955490,17.1,90.9
Oct-14,Ontario,v111955490,17.1,91
Nov-14,Ontario,v111955490,17.1,91.1
Dec-14,Ontario,v111955490,17.1,91.2
Jan-15,Ontario,v111955490,17.1,91.2
Feb-15,Ontario,v111955490,17.1,91.4
Mar-15,Ontario,v111955490,17.1,91.6
Apr-15,Ontario,v111955490,17.1,91.8
May-15,Ontario,v111955490,17.1,92.1
Jun-15,Ontario,v111955490,17.1,92.6
Jul-15,Ontario,v111955490,17.1,92.8
Aug-15,Ontario,v111955490,17.1,93.3
Sep-15,Ontario,v111955490,17.1,93.4
Oct-15,Ontario,v111955490,17.1,93.8
Nov-15,Ontario,v111955490,17.1,93.9
Dec-15,Ontario,v111955490,17.1,94.1
Jan-16,Ontario,v111955490,17.1,94.2
Feb-16,Ontario,v111955490,17.1,94.6
